id,isResult,datetime,h_id,h_title,h_short_title,a_id,a_title,a_short_title,goals_h,goals_a,xG_h,xG_a,forecast_w,forecast_d,forecast_l,match_id,xCS_h,xCS_a
11875,True,2020-01-21 19:30:00,238,Sheffield United,SHE,88,Manchester City,MCI,0,1,0.774943,2.873,0.0228,0.0931,0.8841,11875,0.0153894702129473,0.3397248421930429
11877,True,2020-01-21 19:30:00,72,Everton,EVE,86,Newcastle United,NEW,2,2,2.05254,0.570931,0.7659,0.1706,0.0635,11877,0.5304232245392322,0.0873671026987948
11878,True,2020-01-21 19:30:00,73,Bournemouth,BOU,220,Brighton,BRI,3,1,1.92315,1.97227,0.3485,0.2752,0.3763,11878,0.0788414832887063,0.0316534401415934
11882,True,2020-01-21 19:30:00,78,Crystal Palace,CRY,74,Southampton,SOU,0,2,0.674589,1.1306,0.1976,0.3236,0.4788,11882,0.2688594377973807,0.4681775119494388
11881,True,2020-01-21 20:15:00,80,Chelsea,CHE,83,Arsenal,ARS,2,2,3.38612,0.568077,0.9524,0.0418,0.0058,11881,0.4507535609634727,0.0087175303474967
11876,True,2020-01-22 19:30:00,75,Leicester,LEI,81,West Ham,WHU,4,1,2.91302,1.16254,0.829,0.1353,0.0357,11876,0.1565366704194851,0.0015246512740383
11880,True,2020-01-22 19:30:00,82,Tottenham,TOT,79,Norwich,NOR,2,1,2.22282,1.42472,0.5976,0.2549,0.1475,11880,0.1200357276806785,0.0081661769246905
11879,True,2020-01-22 20:15:00,89,Manchester United,MUN,92,Burnley,BUR,0,2,1.416,0.717284,0.5315,0.2893,0.1792,11879,0.421029064764674,0.2258307903211784
11874,True,2020-01-23 20:00:00,229,Wolverhampton Wanderers,WOL,87,Liverpool,LIV,1,2,1.85442,1.59024,0.4512,0.25,0.2988,11874,0.1668074461619506,0.1011576026243308
11822,True,2020-01-29 19:45:00,81,West Ham,WHU,87,Liverpool,LIV,0,2,0.878341,2.59926,0.0492,0.1417,0.8091,11822,0.0257125350882011,0.3148925657829535
11886,True,2020-02-01 12:30:00,75,Leicester,LEI,80,Chelsea,CHE,2,2,1.65956,0.806995,0.5887,0.2617,0.1496,11886,0.3707479932942824,0.1323766428854888
11883,True,2020-02-01 15:00:00,73,Bournemouth,BOU,71,Aston Villa,AVL,2,1,2.72236,1.40955,0.7011,0.1708,0.1281,11883,0.1900435711704697,0.0217344395380668
11885,True,2020-02-01 15:00:00,78,Crystal Palace,CRY,238,Sheffield United,SHE,0,1,0.970063,0.860755,0.3565,0.3416,0.3019,11885,0.3730496960453194,0.338077751534333
11887,True,2020-02-01 15:00:00,87,Liverpool,LIV,74,Southampton,SOU,4,0,3.7195,0.716298,0.9565,0.035,0.0085,11887,0.4764007719912727,0.0013930894581574
11889,True,2020-02-01 15:00:00,86,Newcastle United,NEW,79,Norwich,NOR,0,0,0.937293,2.39985,0.0835,0.1615,0.755,11889,0.0367646303794357,0.3262620890396123
11891,True,2020-02-01 15:00:00,90,Watford,WAT,72,Everton,EVE,2,3,0.919248,2.70178,0.0386,0.12,0.8414,11891,0.0044275780424963,0.3600539428559823
11892,True,2020-02-01 15:00:00,81,West Ham,WHU,220,Brighton,BRI,3,3,1.30774,2.03179,0.2142,0.2356,0.5502,11892,0.1000947657880959,0.2263338849912503
11888,True,2020-02-01 17:30:00,89,Manchester United,MUN,229,Wolverhampton Wanderers,WOL,0,0,1.18608,1.54211,0.2764,0.2711,0.4525,11888,0.1782924256107318,0.2513108441835924
11884,True,2020-02-02 14:00:00,92,Burnley,BUR,83,Arsenal,ARS,0,0,2.24562,1.48025,0.5772,0.2186,0.2042,11884,0.1843911391360241,0.0557453238571277
11890,True,2020-02-02 16:30:00,82,Tottenham,TOT,88,Manchester City,MCI,2,0,0.420293,3.25139,0.0069,0.0363,0.9568,11890,0.0086770234504639,0.6171567541394538
11897,True,2020-02-08 12:30:00,72,Everton,EVE,78,Crystal Palace,CRY,3,1,2.79103,0.865323,0.8528,0.1105,0.0367,11897,0.347273305376615,0.0134721464169596
11895,True,2020-02-08 17:30:00,220,Brighton,BRI,90,Watford,WAT,1,1,0.76201,0.280048,0.4631,0.4184,0.1185,11895,0.7479839295897354,0.4155719538856006
11900,True,2020-02-09 14:00:00,238,Sheffield United,SHE,73,Bournemouth,BOU,2,1,2.04467,1.07183,0.6383,0.226,0.1357,11900,0.271760522135228,0.0573878271456909
11902,True,2020-02-14 20:00:00,229,Wolverhampton Wanderers,WOL,75,Leicester,LEI,0,0,1.14491,0.527366,0.5283,0.311,0.1607,11902,0.5761885680578719,0.2824831046800437
11901,True,2020-02-15 12:30:00,74,Southampton,SOU,92,Burnley,BUR,1,2,0.694025,0.892699,0.2518,0.3497,0.3985,11901,0.3487930922243192,0.4729178498951639
11899,True,2020-02-15 17:30:00,79,Norwich,NOR,87,Liverpool,LIV,0,1,0.383495,2.07331,0.0262,0.1252,0.8486,11899,0.0506013151912171,0.6666342601604683
11894,True,2020-02-16 14:00:00,71,Aston Villa,AVL,82,Tottenham,TOT,2,3,1.71313,3.86024,0.0761,0.1094,0.8145,11894,0.0030266648791662,0.1421133589427115
11893,True,2020-02-16 16:30:00,83,Arsenal,ARS,86,Newcastle United,NEW,4,0,3.02257,1.16662,0.8118,0.126,0.0622,11893,0.2305953098047027,0.016431327412749
11896,True,2020-02-17 20:00:00,80,Chelsea,CHE,89,Manchester United,MUN,0,2,0.940204,0.681814,0.3915,0.3491,0.2594,11896,0.4681019798885301,0.3765340218030056
11898,True,2020-02-19 19:30:00,88,Manchester City,MCI,81,West Ham,WHU,2,0,2.13777,0.0895892,0.8968,0.0955,0.0077,11898,0.9127675016854432,0.0776948830333222
11906,True,2020-02-22 12:30:00,80,Chelsea,CHE,82,Tottenham,TOT,2,1,1.78193,0.265879,0.8213,0.1481,0.0306,11906,0.7605746994627277,0.0996263752711741
11905,True,2020-02-22 15:00:00,78,Crystal Palace,CRY,86,Newcastle United,NEW,1,0,1.75552,0.164495,0.8231,0.1531,0.0238,11905,0.8466075123153897,0.1237575079772072
11907,True,2020-02-22 15:00:00,92,Burnley,BUR,73,Bournemouth,BOU,3,0,3.09935,1.75718,0.6945,0.1712,0.1343,11907,0.1247214787055521,0.0131426454663584
11908,True,2020-02-22 15:00:00,74,Southampton,SOU,71,Aston Villa,AVL,2,0,3.02926,0.47235,0.9014,0.0788,0.0198,11908,0.5849177948023546,0.0293886565280657
11909,True,2020-02-22 15:00:00,238,Sheffield United,SHE,220,Brighton,BRI,1,1,1.6597,1.06035,0.5221,0.2759,0.202,11909,0.2501973576407698,0.132736547360995
11904,True,2020-02-22 17:30:00,75,Leicester,LEI,88,Manchester City,MCI,0,1,0.723269,2.42749,0.054,0.1328,0.8132,11904,0.0343325087088823,0.4494527853322503
11910,True,2020-02-23 14:00:00,89,Manchester United,MUN,90,Watford,WAT,3,0,2.5042,0.294956,0.9024,0.0808,0.0168,11910,0.7378425718848324,0.0346148556375722
11912,True,2020-02-23 14:00:00,229,Wolverhampton Wanderers,WOL,79,Norwich,NOR,3,0,3.25033,0.360646,0.9761,0.0212,0.0027,11912,0.6845883917478058,0.0006394913231
11903,True,2020-02-23 16:30:00,83,Arsenal,ARS,72,Everton,EVE,3,2,1.33567,2.65691,0.0959,0.1757,0.7284,11903,0.0098455038622556,0.1830887843348586
11911,True,2020-02-24 20:00:00,87,Liverpool,LIV,81,West Ham,WHU,3,2,2.48209,0.638236,0.8423,0.1185,0.0392,11911,0.4934919431524526,0.0264057129909534
11919,True,2020-02-28 20:00:00,79,Norwich,NOR,75,Leicester,LEI,1,0,0.591716,1.42581,0.1394,0.2704,0.5902,11919,0.208925091886153,0.5412616897272117
11915,True,2020-02-29 12:30:00,220,Brighton,BRI,78,Crystal Palace,CRY,0,1,1.78712,2.17159,0.2966,0.2252,0.4782,11915,0.069168869963566,0.123197809823244
11914,True,2020-02-29 15:00:00,73,Bournemouth,BOU,80,Chelsea,CHE,2,2,1.58495,1.98271,0.2643,0.2632,0.4725,11914,0.0811235264591786,0.0724895075494874
11918,True,2020-02-29 15:00:00,86,Newcastle United,NEW,92,Burnley,BUR,0,0,1.11713,0.617612,0.4773,0.3307,0.192,11918,0.5005120134386709,0.3097805595884094
11922,True,2020-02-29 15:00:00,81,West Ham,WHU,74,Southampton,SOU,3,1,2.78682,0.868573,0.8335,0.1123,0.0542,11922,0.3705537769636018,0.0259933117973416
11921,True,2020-02-29 17:30:00,90,Watford,WAT,87,Liverpool,LIV,3,0,2.71351,0.206031,0.95,0.0442,0.0058,11921,0.8106400059684206,0.0228240378869271
11916,True,2020-03-01 14:00:00,72,Everton,EVE,89,Manchester United,MUN,1,1,2.41259,1.12561,0.7023,0.1877,0.11,11916,0.197530997733583,0.0507987983284449
11920,True,2020-03-01 14:00:00,82,Tottenham,TOT,229,Wolverhampton Wanderers,WOL,2,3,1.63079,2.62251,0.1427,0.2177,0.6396,11920,0.0052241092668673,0.0815805089569197
11928,True,2020-03-07 12:30:00,87,Liverpool,LIV,73,Bournemouth,BOU,2,1,1.89453,1.29544,0.524,0.2751,0.2009,11928,0.1342685990095006,0.0821047215061035
11923,True,2020-03-07 15:00:00,83,Arsenal,ARS,81,West Ham,WHU,1,0,1.55974,1.61615,0.3429,0.2922,0.3649,11923,0.0957195681407658,0.1364818099574095
11926,True,2020-03-07 15:00:00,78,Crystal Palace,CRY,90,Watford,WAT,1,0,0.856107,0.449161,0.4571,0.3684,0.1745,11926,0.6289687805938831,0.3833548382325678
11929,True,2020-03-07 15:00:00,238,Sheffield United,SHE,79,Norwich,NOR,1,0,1.17263,2.55449,0.0689,0.1609,0.7702,11929,0.0042182031401901,0.257796754680704
11930,True,2020-03-07 15:00:00,74,Southampton,SOU,86,Newcastle United,NEW,0,1,0.348871,3.06384,0.0066,0.0362,0.9572,11930,0.0100421074094307,0.6945043099529852
11931,True,2020-03-07 15:00:00,229,Wolverhampton Wanderers,WOL,220,Brighton,BRI,0,0,0.898221,0.308874,0.5107,0.3715,0.1178,11931,0.724140729937622,0.3676123160917742
11924,True,2020-03-07 17:30:00,92,Burnley,BUR,82,Tottenham,TOT,1,1,3.33302,1.13669,0.8821,0.0881,0.0298,11924,0.1627318270443969,0.0085125749255851
11925,True,2020-03-08 14:00:00,80,Chelsea,CHE,72,Everton,EVE,4,0,2.02883,0.445922,0.7935,0.1647,0.0418,11925,0.5866693797846002,0.0838854041644147
11932,True,2020-03-08 16:30:00,89,Manchester United,MUN,88,Manchester City,MCI,2,0,1.7389,0.585469,0.7359,0.2192,0.0449,11932,0.4871597701488424,0.028834099834632
11927,True,2020-03-09 20:00:00,75,Leicester,LEI,71,Aston Villa,AVL,4,0,2.41239,0.672448,0.8191,0.1377,0.0432,11927,0.4282037849977996,0.0358739029675501
11913,True,2020-06-17 17:00:00,71,Aston Villa,AVL,238,Sheffield United,SHE,0,0,1.00877,0.235909,0.5797,0.3411,0.0792,11913,0.7836083258811185,0.3265934607654024
11917,True,2020-06-17 19:15:00,88,Manchester City,MCI,83,Arsenal,ARS,3,0,2.73725,0.496759,0.8987,0.0832,0.0181,11917,0.5505914813414033,0.0236754717351386
11937,True,2020-06-19 17:00:00,79,Norwich,NOR,74,Southampton,SOU,0,3,0.654932,1.87099,0.1121,0.2043,0.6836,11937,0.1317296927209323,0.4971409829118688
11936,True,2020-06-19 19:15:00,82,Tottenham,TOT,89,Manchester United,MUN,1,1,0.534852,1.77307,0.0707,0.1876,0.7417,11936,0.0728767410043392,0.5666617157196361
11935,True,2020-06-20 11:30:00,90,Watford,WAT,75,Leicester,LEI,1,1,1.00765,1.05245,0.3263,0.3235,0.3502,11935,0.2843468624097039,0.3103620853129759
11941,True,2020-06-20 14:00:00,220,Brighton,BRI,83,Arsenal,ARS,2,1,0.670973,0.69627,0.3098,0.3906,0.2996,11941,0.4834325498771933,0.4725758886886428
11934,True,2020-06-20 16:30:00,81,West Ham,WHU,229,Wolverhampton Wanderers,WOL,0,2,0.44207,1.06433,0.106,0.3138,0.5802,11934,0.2003513050704656,0.6088808644763434
11942,True,2020-06-20 18:45:00,73,Bournemouth,BOU,78,Crystal Palace,CRY,0,2,0.363637,0.788453,0.1479,0.3899,0.4622,11942,0.3998000788740338,0.6887739607881819
11938,True,2020-06-21 13:00:00,86,Newcastle United,NEW,238,Sheffield United,SHE,3,0,2.15148,0.57107,0.809,0.1441,0.0469,11938,0.523525472166424,0.0530823895831445
11933,True,2020-06-21 15:15:00,71,Aston Villa,AVL,80,Chelsea,CHE,1,2,1.57223,1.14011,0.5017,0.2766,0.2217,11933,0.2907947025333143,0.0707095681388543
11940,True,2020-06-21 18:00:00,72,Everton,EVE,87,Liverpool,LIV,0,0,0.621456,0.659123,0.2873,0.4072,0.3055,11940,0.5015832847713738,0.5102104216765475
11939,True,2020-06-22 19:00:00,88,Manchester City,MCI,92,Burnley,BUR,5,0,2.71096,0.0303408,0.9754,0.0241,0.0005,11939,0.9696592465043068,0.0220564910774534
11945,True,2020-06-23 17:00:00,75,Leicester,LEI,220,Brighton,BRI,0,0,0.505486,1.10227,0.12,0.3138,0.5662,11945,0.1675533569395537,0.592754862913709
11944,True,2020-06-23 19:15:00,82,Tottenham,TOT,81,West Ham,WHU,2,0,2.24125,0.83104,0.7495,0.1693,0.0812,11944,0.4080785574006605,0.0462848662662196
11947,True,2020-06-24 17:00:00,229,Wolverhampton Wanderers,WOL,73,Bournemouth,BOU,1,0,0.715002,0.0619009,0.5032,0.4655,0.0313,11947,0.9395040028119208,0.4661614900710724
11948,True,2020-06-24 17:00:00,79,Norwich,NOR,72,Everton,EVE,0,1,0.382813,0.654912,0.1807,0.4444,0.3749,11948,0.5070995832550715,0.6734069113911139
11949,True,2020-06-24 17:00:00,86,Newcastle United,NEW,71,Aston Villa,AVL,1,1,0.661808,1.22985,0.1822,0.2927,0.5251,11949,0.2515042761344955,0.5002494365597177
11950,True,2020-06-24 17:00:00,89,Manchester United,MUN,238,Sheffield United,SHE,3,0,2.8416,0.108082,0.9616,0.0349,0.0035,11950,0.8956960561318562,0.0231806054986822
11951,True,2020-06-24 19:15:00,87,Liverpool,LIV,78,Crystal Palace,CRY,4,0,2.56729,0.0645285,0.9511,0.0466,0.0023,11951,0.9368284042734304,0.0390142827154303
11943,True,2020-06-25 17:00:00,92,Burnley,BUR,90,Watford,WAT,1,0,0.964774,0.495542,0.4852,0.3483,0.1665,11943,0.5963672006108479,0.3083613237420901
11952,True,2020-06-25 17:00:00,74,Southampton,SOU,83,Arsenal,ARS,0,2,0.738305,2.18595,0.0711,0.1582,0.7707,11952,0.0441259855206857,0.4596039129449221
11946,True,2020-06-25 19:15:00,80,Chelsea,CHE,88,Manchester City,MCI,2,1,4.206,0.690594,0.9765,0.0182,0.0053,11946,0.4709384818183489,0.0005365767237865
11954,True,2020-06-27 11:30:00,71,Aston Villa,AVL,229,Wolverhampton Wanderers,WOL,0,1,0.403418,0.703549,0.18,0.4278,0.3922,11954,0.4646871932513902,0.6604077180977639
11961,True,2020-06-28 15:30:00,90,Watford,WAT,74,Southampton,SOU,1,3,0.365347,1.3364,0.087,0.2589,0.6541,11961,0.2139138934776126,0.6853980513536796
11957,True,2020-06-29 19:00:00,78,Crystal Palace,CRY,92,Burnley,BUR,0,1,1.06533,0.359906,0.5505,0.3305,0.119,11957,0.6909633238650711,0.3121001811373697
11956,True,2020-06-30 19:15:00,220,Brighton,BRI,89,Manchester United,MUN,0,3,0.31013,1.20903,0.082,0.2859,0.6321,11956,0.2362782616019593,0.7278457462795612
11953,True,2020-07-01 17:00:00,83,Arsenal,ARS,79,Norwich,NOR,4,0,1.76496,0.153871,0.8241,0.1551,0.0208,11953,0.8556691916406107,0.1257675572231867
11955,True,2020-07-01 17:00:00,73,Bournemouth,BOU,86,Newcastle United,NEW,1,4,1.27503,2.23457,0.1598,0.2189,0.6213,11955,0.0568808806415137,0.2024305616293077
11958,True,2020-07-01 17:00:00,72,Everton,EVE,75,Leicester,LEI,2,1,1.17592,1.80384,0.1919,0.2749,0.5332,11958,0.1072753960428819,0.1543548523480361
11962,True,2020-07-01 19:15:00,81,West Ham,WHU,80,Chelsea,CHE,3,2,2.10497,1.57609,0.5173,0.2526,0.2301,11962,0.1026461035202939,0.0645732687604247
11960,True,2020-07-02 17:00:00,238,Sheffield United,SHE,82,Tottenham,TOT,3,1,1.59994,1.01524,0.543,0.3008,0.1562,11960,0.2523493315986335,0.0788957996709495
11959,True,2020-07-02 19:15:00,88,Manchester City,MCI,87,Liverpool,LIV,4,0,2.65433,0.819606,0.8124,0.1305,0.0571,11959,0.4216659693312791,0.0277570790987918
11969,True,2020-07-04 11:30:00,79,Norwich,NOR,220,Brighton,BRI,0,1,0.545069,0.903046,0.1898,0.3523,0.4579,11969,0.3188670693041949,0.5709965349305541
11965,True,2020-07-04 14:00:00,75,Leicester,LEI,78,Crystal Palace,CRY,3,0,2.20683,0.507537,0.808,0.1429,0.0491,11965,0.570036283506772,0.0631257818747613
11967,True,2020-07-04 14:00:00,89,Manchester United,MUN,73,Bournemouth,BOU,5,2,2.63259,1.52161,0.6435,0.2102,0.1463,11967,0.096862102521022,0.0278771419872802
11972,True,2020-07-04 16:30:00,229,Wolverhampton Wanderers,WOL,83,Arsenal,ARS,0,2,0.985166,1.28273,0.2571,0.3029,0.44,11972,0.2063698992232641,0.336976245919767
11964,True,2020-07-04 19:00:00,80,Chelsea,CHE,90,Watford,WAT,3,0,2.78877,0.608971,0.8812,0.092,0.0268,11964,0.5099611602731117,0.0213715255444178
11963,True,2020-07-05 11:00:00,92,Burnley,BUR,238,Sheffield United,SHE,1,1,1.31966,1.63343,0.2814,0.2771,0.4415,11963,0.1373752282039328,0.1750399244252733
11968,True,2020-07-05 13:15:00,86,Newcastle United,NEW,81,West Ham,WHU,2,2,1.49121,2.03065,0.2292,0.2624,0.5084,11968,0.0674325002516735,0.1192040938091202
11966,True,2020-07-05 15:30:00,87,Liverpool,LIV,71,Aston Villa,AVL,2,0,1.0837,0.689775,0.4708,0.335,0.1942,11966,0.4699824255029501,0.2393663627634021
11970,True,2020-07-05 18:00:00,74,Southampton,SOU,88,Manchester City,MCI,1,0,0.628765,3.39575,0.017,0.0606,0.9224,11970,0.0111825586971824,0.492159094816071
11971,True,2020-07-06 19:00:00,82,Tottenham,TOT,72,Everton,EVE,1,0,0.511828,0.403762,0.2951,0.4878,0.2171,11971,0.6608911022665277,0.5901613295201041
11977,True,2020-07-07 17:00:00,78,Crystal Palace,CRY,80,Chelsea,CHE,2,3,1.2882,2.65753,0.101,0.1868,0.7122,11977,0.0361048879656708,0.113162001955101
11981,True,2020-07-07 17:00:00,90,Watford,WAT,79,Norwich,NOR,2,1,0.725199,1.13378,0.1997,0.322,0.4783,11981,0.2205102931631815,0.4635163543230333
11973,True,2020-07-07 19:15:00,83,Arsenal,ARS,75,Leicester,LEI,1,1,1.29023,1.00238,0.4342,0.308,0.2578,11973,0.307206115167649,0.2110292775676396
11979,True,2020-07-08 17:00:00,88,Manchester City,MCI,86,Newcastle United,NEW,5,0,3.28662,0.21643,0.9575,0.0363,0.0062,11979,0.8000993319122258,0.0190921176936241
11980,True,2020-07-08 17:00:00,238,Sheffield United,SHE,229,Wolverhampton Wanderers,WOL,1,0,0.470483,0.326909,0.2959,0.5174,0.1867,11980,0.7108886858502249,0.6084015288095055
11982,True,2020-07-08 17:00:00,81,West Ham,WHU,92,Burnley,BUR,0,1,1.99821,1.05291,0.6154,0.2222,0.1624,11982,0.2853683855770166,0.0920437435250821
11976,True,2020-07-08 19:15:00,220,Brighton,BRI,87,Liverpool,LIV,1,3,2.3646,2.61624,0.3527,0.2139,0.4334,11976,0.045615942885023,0.0498718590445495
11975,True,2020-07-09 17:00:00,73,Bournemouth,BOU,82,Tottenham,TOT,0,0,0.960349,0.479274,0.4893,0.3526,0.1581,11975,0.6067683610147313,0.3222376694543824
11978,True,2020-07-09 17:00:00,72,Everton,EVE,74,Southampton,SOU,1,1,0.671442,2.29684,0.0437,0.1349,0.8214,11978,0.0241249820721912,0.4789359849141277
11974,True,2020-07-09 19:15:00,71,Aston Villa,AVL,89,Manchester United,MUN,0,3,0.598873,2.86531,0.0244,0.0809,0.8947,11974,0.0172000766968009,0.5180495949914753
11988,True,2020-07-11 11:30:00,79,Norwich,NOR,81,West Ham,WHU,0,4,0.613251,3.81088,0.0069,0.029,0.9641,11988,0.0017748002734503,0.525777980209641
11991,True,2020-07-11 11:30:00,90,Watford,WAT,86,Newcastle United,NEW,2,1,3.12855,1.49134,0.782,0.1508,0.0672,11991,0.0380009467298707,0.0098360060889304
11986,True,2020-07-11 14:00:00,87,Liverpool,LIV,92,Burnley,BUR,1,1,2.17649,0.452331,0.8039,0.1477,0.0484,11986,0.6184751718252264,0.0804481179722575
11989,True,2020-07-11 16:30:00,238,Sheffield United,SHE,80,Chelsea,CHE,3,0,2.00632,1.17509,0.6044,0.2302,0.1654,11989,0.2308476509102111,0.0628712031466923
11985,True,2020-07-11 19:00:00,220,Brighton,BRI,88,Manchester City,MCI,0,5,0.149588,5.51767,0.0,0.0003,0.9997,11985,8.379530171980667e-05,0.8568860184578964
11992,True,2020-07-12 11:00:00,229,Wolverhampton Wanderers,WOL,72,Everton,EVE,3,0,2.86724,0.286561,0.9515,0.04,0.0085,11992,0.7445247710990005,0.014058817431762
11983,True,2020-07-12 13:15:00,71,Aston Villa,AVL,78,Crystal Palace,CRY,2,0,1.6977,0.974181,0.5655,0.2501,0.1844,11983,0.3462878909519724,0.1240735274056813
11990,True,2020-07-12 15:30:00,82,Tottenham,TOT,83,Arsenal,ARS,2,1,1.81846,0.68991,0.6852,0.2064,0.1084,11990,0.488729939481559,0.1135101281344711
11984,True,2020-07-12 18:00:00,73,Bournemouth,BOU,75,Leicester,LEI,4,1,2.54311,1.66084,0.6175,0.2228,0.1597,11984,0.0530371894719417,0.021838797078446
11987,True,2020-07-13 19:00:00,89,Manchester United,MUN,74,Southampton,SOU,2,2,1.5033,1.8051,0.2591,0.3093,0.4316,11987,0.0152211835145525,0.1382254798869921
11995,True,2020-07-14 19:15:00,80,Chelsea,CHE,79,Norwich,NOR,1,0,3.05119,0.0631109,0.971,0.0274,0.0016,11995,0.9378498941508626,0.0231749500408022
11994,True,2020-07-15 17:00:00,92,Burnley,BUR,229,Wolverhampton Wanderers,WOL,1,1,1.53435,1.2857,0.4308,0.3045,0.2647,11994,0.2016378698915197,0.0941391968356997
11999,True,2020-07-15 17:00:00,88,Manchester City,MCI,73,Bournemouth,BOU,2,1,0.82755,1.66635,0.1546,0.2441,0.6013,11999,0.1336052614415886,0.4075484741815903
12000,True,2020-07-15 17:00:00,86,Newcastle United,NEW,82,Tottenham,TOT,1,3,1.05748,1.7498,0.159,0.2568,0.5842,12000,0.025509320537946,0.3214551271997628
11993,True,2020-07-15 19:15:00,83,Arsenal,ARS,87,Liverpool,LIV,2,1,1.31516,2.2233,0.1866,0.2257,0.5877,11993,0.0754975567505245,0.1563826801479409
11997,True,2020-07-16 17:00:00,72,Everton,EVE,71,Aston Villa,AVL,1,1,0.944434,1.52021,0.1951,0.2819,0.523,11997,0.1556330883321915,0.3141033558962854
11998,True,2020-07-16 17:00:00,75,Leicester,LEI,238,Sheffield United,SHE,2,0,3.05752,0.660214,0.9014,0.0746,0.024,11998,0.442037762164472,0.0178059632875327
11996,True,2020-07-16 19:15:00,78,Crystal Palace,CRY,89,Manchester United,MUN,0,2,0.572141,1.90448,0.0851,0.191,0.7239,11996,0.1098345075210537,0.5552871922264423
12002,True,2020-07-16 19:15:00,74,Southampton,SOU,220,Brighton,BRI,1,1,2.33745,0.67264,0.7883,0.1493,0.0624,12002,0.4920662893141226,0.0504967429681373
12001,True,2020-07-17 19:00:00,81,West Ham,WHU,90,Watford,WAT,3,1,0.833995,1.03402,0.2662,0.3363,0.3975,12001,0.2898190511759642,0.3882022674966623
12008,True,2020-07-18 16:30:00,79,Norwich,NOR,92,Burnley,BUR,0,2,0.576602,1.8233,0.0925,0.2089,0.6986,12008,0.1313705048019021,0.5175177985543353
12004,True,2020-07-19 13:00:00,73,Bournemouth,BOU,74,Southampton,SOU,0,2,0.583117,2.24527,0.0504,0.1363,0.8133,12004,0.0429025045540314,0.5454856785502493
12010,True,2020-07-19 15:00:00,82,Tottenham,TOT,75,Leicester,LEI,3,0,0.766922,1.20085,0.227,0.3092,0.4638,12010,0.2798653709301428,0.4225782648437714
12005,True,2020-07-20 17:00:00,220,Brighton,BRI,86,Newcastle United,NEW,0,0,0.855896,0.929091,0.3094,0.3412,0.3494,12005,0.3462475335366024,0.3740569449890923
12009,True,2020-07-20 17:00:00,238,Sheffield United,SHE,72,Everton,EVE,0,1,0.468461,0.624814,0.2122,0.4242,0.3636,12009,0.4526126032167763,0.6155630687982347
12012,True,2020-07-20 19:15:00,229,Wolverhampton Wanderers,WOL,78,Crystal Palace,CRY,2,0,1.48696,0.440119,0.7139,0.2176,0.0685,12012,0.632109103493296,0.118762793963419
12011,True,2020-07-21 17:00:00,90,Watford,WAT,88,Manchester City,MCI,0,4,0.131868,3.73814,0.0002,0.0069,0.9929,12011,0.001923837378991,0.8722616589059745
12003,True,2020-07-21 19:15:00,71,Aston Villa,AVL,83,Arsenal,ARS,1,0,0.57408,0.737137,0.247,0.3967,0.3563,12003,0.4253357562556455,0.5354839272230638
12007,True,2020-07-22 17:00:00,89,Manchester United,MUN,81,West Ham,WHU,1,1,0.984161,1.29009,0.2391,0.325,0.4359,12007,0.1371013888820023,0.3161563931941738
12006,True,2020-07-22 19:15:00,87,Liverpool,LIV,80,Chelsea,CHE,5,3,1.45179,2.38205,0.1498,0.2219,0.6283,12006,0.0220759609093332,0.167979193221101
12013,True,2020-07-26 15:00:00,81,West Ham,WHU,71,Aston Villa,AVL,1,1,0.781465,0.983594,0.2721,0.3463,0.3816,12013,0.3375183720010282,0.4086022913612043
