Understat_ID,FPL_ID,Understat_Name,FPL_Name,season
8204,246,Neco Williams,Neco Williams,2021-22
8214,162,Tyrick Mitchell,Tyrick Mitchell,2021-22
8222,371,Japhet Tanganga,Japhet Tanganga,2021-22
8224,347,William Smallbone,William Smallbone,2021-22
8226,71,Tariq Lamptey,Tariq Lamptey,2021-22
8235,400,Jeremy Ngakia,Jeremy Ngakia,2021-22
8351,443,Ki-Jana Hoever,Ki-Jana Hoever,2021-22
8380,8,Pablo Marí,Pablo Marí,2021-22
8456,346,Nathan Tella,Nathan Tella,2021-22
8497,507,Cole Palmer,Cole Palmer,2021-22
8544,624,Lewis Bate,Lewis Bate,2021-22
8562,219,Luke Thomas,Luke Thomas,2021-22
8582,602,Ellis Simms,Ellis Simms,2021-22
8715,199,Illan Meslier,Illan Meslier,2021-22
8719,191,Kalvin Phillips,Kalvin Phillips,2021-22
8721,197,Jamie Shackleton,Jamie Shackleton,2021-22
8778,445,Fabio Silva,Fabio Silva,2021-22
8816,184,Liam Cooper,Liam Cooper,2021-22
8852,245,Konstantinos Tsimikas,Konstantinos Tsimikas,2021-22
8868,704,Liam Delap,Liam Delap,2021-22
8965,418,Vladimir Coufal,Vladimir Coufal,2021-22
9098,69,Robert Sánchez,Robert Sánchez,2021-22
9220,563,Charlie Cresswell,Charlie Cresswell,2021-22
9284,75,Jakub Moder,Jakub Moder,2021-22
9287,630,Tyler Onyango,Tyler Onyango,2021-22
9332,520,Dane Scarlett,Dane Scarlett,2021-22
9356,526,Carney Chukwuemeka,Carney Chukwuemeka,2021-22
9359,727,Shola Shoretire,Shola Shoretire,2021-22
9415,497,Jaden Philogene-Bidace,Jaden Philogene-Bidace,2021-22
9461,541,Jesurun Rak-Sakyi,Jesurun Rak-Sakyi,2021-22
9470,718,Isaac Price,Isaac Price,2021-22
9492,551,Crysencio Summerville,Crysencio Summerville,2021-22
9493,550,Sam Greenwood,Sam Greenwood,2021-22
9499,562,Cody Drameh,Cody Drameh,2021-22
9554,638,Tim Iroegbunam,Tim Iroegbunam,2021-22
9558,706,Hannibal Mejbri,Hannibal Mejbri,2021-22
9676,80,David Raya,David Raya Martin,2021-22
9681,479,Frank Onyeka,Frank Onyeka,2021-22
9682,97,Mads Bidstrup,Mads Bidstrup,2021-22
9683,90,Mads Bech Sørensen,Mads Bech Sørensen,2021-22
9684,88,Marcus Forss,Marcus Forss,2021-22
9687,87,Charlie Goode,Charlie Goode,2021-22
9689,478,Albert Sambi Lokonga,Albert Sambi Lokonga,2021-22
9690,530,Folarin Balogun,Folarin Balogun,2021-22
9700,490,Kristoffer Klaesson,Kristoffer Klaesson,2021-22
9735,537,Taylor Richards,Taylor Richards,2021-22
9740,475,José Sá,José Malheiro de Sá,2021-22
9741,548,Chem Campbell,Chem Campbell,2021-22
9745,457,Dimitris Giannoulis,Dimitris Giannoulis,2021-22
9746,528,Christos Tzolis,Christos Tzolis,2021-22
9747,515,Bali Mumba,Bali Mumba,2021-22
9748,327,Jacob Sørensen,Jacob Sørensen,2021-22
9912,568,Cameron Archer,Cameron Archer,2021-22
9915,498,Dominic Thompson,Dominic Thompson,2021-22
9916,569,Finley Stevens,Finley Stevens,2021-22
9933,576,Liam McCarron,Liam McCarron,2021-22
9957,557,Ozan Tufan,Ozan Tufan,2021-22
10001,601,Stuart McKinstry,Stuart McKinstry,2021-22
10027,607,Lewis Dobbin,Lewis Dobbin,2021-22
10028,608,Leo Fuhr Hjelde,Leo Fuhr Hjelde,2021-22
10036,612,Jeremy Sarmiento,Jeremy Sarmiento,2021-22
10061,617,Harrison Ashby,Harrison Ashby,2021-22
10091,620,Tyler Morton,Tyler Morton,2021-22
10092,79,Tariqe Fosu-Henry,Tariqe Fosu-Henry,2021-22
10097,328,Przemyslaw Placheta,Przemyslaw Placheta,2021-22
10118,625,Kaide Gordon,Kaide Gordon,2021-22
10126,629,James McAtee,James McAtee,2021-22
10141,634,Sonny Perkins,Sonny Perkins,2021-22
10150,640,Nathan Young-Coombes,Nathan Young-Coombes,2021-22
10166,647,Kasey McAteer,Kasey McAteer,2021-22
10168,646,Lewis Brunt,Lewis Brunt,2021-22
10172,648,Jonathan Rowe,Jonathan Rowe,2021-22
10174,651,CJ Egan-Riley,Conrad Egan-Riley,2021-22
10177,655,Evan Ferguson,Evan Ferguson,2021-22
10203,663,Kayky,Kayky da Silva Chagas,2021-22
10290,679,Edo Kayembe,Edo Kayembe,2021-22
10293,685,Toti,Toti António Gomes,2021-22
10327,689,Chiquinho,Francisco Jorge Tomás Oliveira,2021-22
10405,82,Josh Dasilva,Pelenda Joshua Dasilva,2021-22
10424,710,Daniel Chesters,Daniel Chesters,2021-22
10525,716,Tony Springett,Tony Springett,2021-22
10552,723,Alejandro Garnacho,Alejandro Garnacho Ferreyra,2021-22
5264,217,,Çaglar Söyüncü,2021-22
5603,496,,Aaron Ramsey,2021-22
-1,715,,Abu Kamara,2021-22
-1,469,,Adedapo Awokoya-Mebude,2021-22
-1,223,,Adrián San Miguel del Castillo,2021-22
-1,733,,Adrian Blake,2021-22
-1,644,,Ajibola Alese,2021-22
10552,723,,Alejandro Garnacho Ferreyra,2021-22
-1,730,,Alex Kirk,2021-22
1828,279,,Alex Nicolao Telles,2021-22
-1,714,,Alfie Devine,2021-22
-1,66,,Alireza Jahanbakhsh,2021-22
1257,231,,Alisson Ramses Becker,2021-22
1379,171,,Allan Marques Loureiro,2021-22
-1,636,,Amad Diallo,2021-22
-1,535,,Andi Zeqiri,2021-22
2383,172,,André Filipe Tavares Gomes,2021-22
-1,383,,Andre Gray,2021-22
-1,511,,Andreas Pereira,2021-22
-1,444,,Andreas Söndergaard,2021-22
-1,571,,Andy Lonergan,2021-22
-1,736,,Anthony Mancini,2021-22
-1,658,,Archie Gray,2021-22
-1,652,,Armstrong Oko-Flex,2021-22
-1,572,,Arthur Okonkwo,2021-22
694,481,,Asmir Begović,2021-22
-1,394,,Ayotomiwa Dele-Bashiru,2021-22
-1,117,,Bailey Peacock-Farrell,2021-22
645,363,,Bamidele Alli,2021-22
-1,645,,Ben Nelson,2021-22
-1,401,,Ben Wilmot,2021-22
-1,553,,Ben Woodburn,2021-22
782,135,,Benjamin Chilwell,2021-22
-1,703,,Benjamin Chrisene,2021-22
-1,167,,Bernard Anício Caldeira Duarte,2021-22
-1,68,,Bernardo Fernandes Da Silva Junior,2021-22
3635,261,,Bernardo Mota Veiga de Carvalho e Silva,2021-22
-1,31,,Björn Engels,2021-22
-1,534,,Bobby Thomas,2021-22
6310,458,,Boubakary Soumaré,2021-22
-1,659,,Brandon Austin,2021-22
-1,661,,Bruno André Cavaco Jordão,2021-22
8327,697,,Bruno Guimarães Rodriguez Moura,2021-22
1228,277,,Bruno Miguel Borges Fernandes,2021-22
-1,664,,Charlie Patino,2021-22
-1,737,,Charlie Savage,2021-22
-1,613,,Charlie Whitaker,2021-22
-1,549,,Christian Marques,2021-22
-1,615,,Cieran Slicker,2021-22
-1,626,,Conor Bradley,2021-22
-1,522,,Conor Coventry,2021-22
-1,29,,Conor Hourihane,2021-22
10174,651,,Conrad Egan-Riley,2021-22
2371,579,,Cristiano Ronaldo dos Santos Aveiro,2021-22
8291,438,,Daniel Castelo Podence,2021-22
-1,344,,Daniel N'Lundulu,2021-22
-1,726,,Dara Costelloe,2021-22
-1,407,,Darren Randolph,2021-22
9676,80,,David Raya Martin,2021-22
-1,57,,Davy Pröpper,2021-22
-1,280,,Dean Henderson,2021-22
-1,206,,Dennis Praet,2021-22
-1,597,,Dilan Markanday,2021-22
-1,686,,Dion Sanderson,2021-22
-1,397,,Domingos Quina,2021-22
6122,50,,Douglas Luiz Soares de Paulo,2021-22
-1,665,,Dynel Simeu,2021-22
-1,653,,Ed Turns,2021-22
6054,257,,Ederson Santana de Moraes,2021-22
6482,20,,Edward Nketiah,2021-22
-1,573,,Eldin Jakupovic,2021-22
-1,92,,Ellery Balcombe,2021-22
-1,609,,Elliot Anderson,2021-22
7430,588,,Emerson Aparecido Leite de Souza Junior,2021-22
1245,539,,Emerson Palmieri dos Santos,2021-22
7230,21,,Emile Smith Rowe,2021-22
2203,43,,Emiliano Buendía Stati,2021-22
4401,30,,Emiliano Martínez,2021-22
-1,356,,Erik Lamela,2021-22
-1,139,,Ethan Ampadu,2021-22
3420,232,,Fabio Henrique Tavares,2021-22
614,453,,Fernando Luiz Rosa,2021-22
6441,268,,Ferran Torres,2021-22
-1,650,,Filip Marschall,2021-22
-1,500,,Florin Andone,2021-22
-1,46,,Frédéric Guilbert,2021-22
-1,183,,Francisco Casilla Cortés,2021-22
5043,382,,Francisco Femenía Far,2021-22
10327,689,,Francisco Jorge Tomás Oliveira,2021-22
8934,461,,Francisco Machado Mota de Castro Trincão,2021-22
6817,274,,Frederico Rodrigues de Paula Santos,2021-22
-1,521,,Frederik Alves,2021-22
5543,263,,Gabriel Fernando de Jesus,2021-22
5613,23,,Gabriel Magalhães,2021-22
7752,26,,Gabriel Teodoro Martinelli Silva,2021-22
-1,164,,Gylfi Sigurdsson,2021-22
-1,9,,Héctor Bellerín,2021-22
6485,463,,Héctor Junior Firpo Adames,2021-22
3428,192,,Hélder Wander Sousa de Azevedo e Costa,2021-22
-1,95,,Halil Dervişoğlu,2021-22
-1,637,,Harry Lewis,2021-22
-1,616,,Harry Tyrer,2021-22
-1,672,,Harvey Vale,2021-22
-1,668,,Harvey White,2021-22
-1,560,,Haydon Roberts,2021-22
453,359,,Heung-Min Son,2021-22
-1,635,,Hugo Bueno,2021-22
-1,195,,Ian Carlo Poveda-Ocampo,2021-22
7278,403,,Imrân Louza,2021-22
-1,393,,Isaac Success Ajayi,2021-22
-1,734,,Jack Grieves,2021-22
-1,631,,Jack Jenkins,2021-22
-1,554,,Jamal Baptiste,2021-22
-1,633,,James Morris,2021-22
-1,166,,James Rodríguez,2021-22
-1,621,,James Storer,2021-22
-1,717,,Jamie Bowden,2021-22
-1,93,,Jan Zamburek,2021-22
-1,660,,Jarell Quansah,2021-22
-1,158,,Jarosław Jach,2021-22
3422,426,,João Filipe Iria Santos Moutinho,2021-22
2379,256,,João Pedro Cavaco Cancelo,2021-22
8272,404,,João Pedro Junqueira de Jesus,2021-22
-1,181,,João Virgínia,2021-22
-1,352,,Joe Hart,2021-22
-1,599,,Joe White,2021-22
87,310,,Joelinton Cássio Apolinário de Lira,2021-22
-1,666,,Jon McCracken,2021-22
2280,433,,Jonathan Castro Otto,2021-22
-1,643,,Jonathan Tomkinson,2021-22
-1,322,,Jordan Hugill,2021-22
1389,123,,Jorge Luiz Frello Filho,2021-22
7281,510,,José Diogo Dalot Teixeira,2021-22
9740,475,,José Malheiro de Sá,2021-22
-1,402,,Joseph Hungbo,2021-22
-1,735,,Joseph McGlynn,2021-22
6630,19,,Joseph Willock,2021-22
-1,116,,Josh Benson,2021-22
-1,670,,Josh Feeney,2021-22
-1,330,,Josh Martin,2021-22
-1,604,,Joshua Wilson-Esbrand,2021-22
6954,472,,Juan Camilo Hernández Suárez,2021-22
-1,722,,Julian Jeanvier,2021-22
-1,684,,Kaine Hayden,2021-22
-1,669,,Kamil Conteh,2021-22
-1,532,,Karl Hein,2021-22
10203,663,,Kayky da Silva Chagas,2021-22
5061,129,,Kepa Arrizabalaga,2021-22
-1,680,,Kgaogelo Chauke,2021-22
-1,476,,Kjell Scherpen,2021-22
-1,24,,Konstantinos Mavropanos,2021-22
-1,657,,Kris Moore,2021-22
-1,405,,Kwadwo Baah,2021-22
-1,610,,Lamare Bogarde,2021-22
-1,671,,Lewis Hall,2021-22
-1,533,,Lewis Richardson,2021-22
-1,683,,Liam Gibbs,2021-22
-1,611,,Louie Moulden,2021-22
-1,707,,Lucas De Bolle,2021-22
3293,362,,Lucas Rodrigues Moura da Silva,2021-22
-1,18,,Lucas Torreira,2021-22
-1,603,,Luke Mbete,2021-22
6252,567,,Lyanco Evangelista Silveira Neves Vojnovic,2021-22
9685,89,,Mads Roerslev Rasmussen,2021-22
7722,37,,Mahmoud Ahmed Ibrahim Hassan,2021-22
7603,477,,Marc Guéhi,2021-22
-1,654,,Marc Leonard,2021-22
-1,398,,Marc Navarro,2021-22
-1,724,,Marcel Lavinier,2021-22
-1,656,,Marcelo de Araújo Pitaluga Filho,2021-22
-1,720,,Marcelo Flores,2021-22
-1,316,,Marco Stiepermann,2021-22
-1,606,,Marcus Bettinelli,2021-22
-1,514,,Mark Gillespie,2021-22
2517,558,,Martin Ødegaard,2021-22
-1,151,,Martin Kelly,2021-22
-1,65,,Mathew Ryan,2021-22
6030,594,,Mathias Jorgensen,2021-22
-1,25,,Mattéo Guendouzi,2021-22
-1,619,,Matthew Cox,2021-22
-1,729,,Matthew Craig,2021-22
-1,312,,Matthew Longstaff,2021-22
-1,454,,Matthew Pollock,2021-22
-1,628,,Maxwell Haygarth,2021-22
-1,719,,Mazeed Ogungbo,2021-22
-1,48,,Mbwana Ally Samatta,2021-22
-1,313,,Michael McGovern,2021-22
-1,348,,Michael Obafemi,2021-22
-1,536,,Michal Karbownik,2021-22
-1,126,,Michy Batshuayi,2021-22
-1,721,,Miguel Azeez,2021-22
-1,694,,Mika Biereth,2021-22
496,12,,Mohamed Naser El Sayed Elneny,2021-22
-1,662,,Myles Peart-Harris,2021-22
751,130,,N'Golo Kanté,2021-22
6163,437,,Nélson Cabral Semedo,2021-22
-1,545,,Nathan Broadhead,2021-22
-1,674,,Nathan Patterson,2021-22
-1,385,,Nathaniel Chalobah,2021-22
-1,241,,Nathaniel Phillips,2021-22
3387,618,,Nicolas Nkoulou,2021-22
5656,17,,Nicolas Pépé,2021-22
-1,570,,Niels Nkounkou,2021-22
-1,600,,Nohan Kenneh,2021-22
9691,466,,Nuno Varela Tavares,2021-22
-1,712,,Odeluga Offiah,2021-22
6538,467,,Oghenekaro Peter Etebo,2021-22
-1,120,,Olivier Giroud,2021-22
-1,692,,Omari Hutchinson,2021-22
-1,320,,Onel Hernández,2021-22
842,335,,Oriol Romeu Vidal,2021-22
-1,627,,Owen Beck,2021-22
-1,565,,Owen Dodgson,2021-22
-1,442,,Owen Otasowie,2021-22
-1,182,,Pablo Hernández Domínguez,2021-22
-1,614,,Paris Maghoma,2021-22
-1,523,,Patrick Cutrone,2021-22
-1,94,,Patrik Gunnarsson,2021-22
6382,441,,Pedro Lomba Neto,2021-22
10405,82,,Pelenda Joshua Dasilva,2021-22
-1,99,,Phil Bardsley,2021-22
-1,392,,Philip Zinckernagel,2021-22
488,681,,Philippe Coutinho Correia,2021-22
-1,486,,Pierluigi Gollini,2021-22
-1,682,,Pierre Ekwah,2021-22
6853,436,,Rúben Diogo da Silva Neves,2021-22
8961,262,,Rúben Santos Gato Alves Dias,2021-22
-1,2,,Rúnar Alex Rúnarsson,2021-22
2245,555,,Raphaël Varane,2021-22
8026,196,,Raphael Dias Belloli,2021-22
-1,540,,Reece Hannam,2021-22
-1,623,,Reece Welch,2021-22
-1,561,,Remi Matthews,2021-22
-1,247,,Rhys Williams,2021-22
3303,207,,Ricardo Domingos Barbosa Pereira,2021-22
6026,180,,Richarlison de Andrade,2021-22
-1,574,,Robert Elliot,2021-22
689,690,,Robert Kenedy Nunes do Nascimento,2021-22
-1,542,,Robert Street,2021-22
2496,266,,Rodrigo Hernandez,2021-22
2381,187,,Rodrigo Moreno,2021-22
3491,431,,Romain Saïss,2021-22
-1,605,,Romeo Lavia,2021-22
-1,427,,Rui Pedro dos Santos Patrício,2021-22
-1,695,,Ryan Alebiosu,2021-22
-1,687,,Ryan Giles,2021-22
3585,419,,Saïd Benrahma,2021-22
-1,693,,Salah-Eddine Oulad M'hand,2021-22
-1,708,,Sam Waller,2021-22
1142,677,,Samir Caetano de Souza Santos,2021-22
-1,508,,Samuel Edozie,2021-22
-1,543,,Scott Banks,2021-22
-1,593,,Scott Carson,2021-22
-1,358,,Serge Aurier,2021-22
1078,81,,Sergi Canós,2021-22
-1,725,,Shaqai Forde,2021-22
6049,60,,Solomon March,2021-22
-1,388,,Stipe Perica,2021-22
-1,136,,Tammy Abraham,2021-22
